1/1_0020.wav|그는 절대 다른 사람의 의견을 받아들이지 않는다.|ㄱ ㅡ ㄴ ㅡ ㄴ ▁ ㅈ ㅓ ㄹ ㄷ ㅐ ▁ ㄷ ㅏ ㄹ ㅡ ㄴ ▁ ㅅ ㅏ ㄹ ㅏ ㅁ ⅇ ㅢ ▁ ⅇ ㅢ ㄱ ㅕ ㄴ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄷ ⅇ ㅏ ㄷ ㅡ ㄹ ⅇ ㅣ ㅈ ㅣ ▁ ⅇ ㅏ ㄶ ㄴ ㅡ ㄴ ㄷ ㅏ .|4.1
1/1_0021.wav|아이들도 언젠가는 그녀를 엄마로 받아들일 거야.|ⅇ ㅏ ⅇ ㅣ ㄷ ㅡ ㄹ ㄷ ㅗ ▁ ⅇ ㅓ ㄴ ㅈ ㅔ ㄴ ㄱ ㅏ ㄴ ㅡ ㄴ ▁ ㄱ ㅡ ㄴ ㅕ ㄹ ㅡ ㄹ ▁ ⅇ ㅓ ㅁ ㅁ ㅏ ㄹ ㅗ ▁ ㅂ ㅏ ㄷ ⅇ ㅏ ㄷ ㅡ ㄹ ⅇ ㅣ ㄹ ▁ ㄱ ㅓ ⅇ ㅑ .|4.0
1/1_0022.wav|어디에서 영어를 배우셨어요?|ⅇ ㅓ ㄷ ㅣ ⅇ ㅔ ㅅ ㅓ ▁ ⅇ ㅕ ㅇ ⅇ ㅓ ㄹ ㅡ ㄹ ▁ ㅂ ㅐ ⅇ ㅜ ㅅ ㅕ ㅆ ⅇ ㅓ ⅇ ㅛ ?|2.2
1/1_0023.wav|동료에게서 수화를 배우고 있습니다.|ㄷ ㅗ ㅇ ㄹ ㅛ ⅇ ㅔ ㄱ ㅔ ㅅ ㅓ ▁ ㅅ ㅜ ㅎ ㅘ ㄹ ㅡ ㄹ ▁ ㅂ ㅐ ⅇ ㅜ ㄱ ㅗ ▁ ⅇ ㅣ ㅆ ㅅ ㅡ ㅂ ㄴ ㅣ ㄷ ㅏ .|2.9
1/1_0024.wav|이거 다른 걸로 바꿀 수 있을까요?|ⅇ ㅣ ㄱ ㅓ ▁ ㄷ ㅏ ㄹ ㅡ ㄴ ▁ ㄱ ㅓ ㄹ ㄹ ㅗ ▁ ㅂ ㅏ ㄲ ㅜ ㄹ ▁ ㅅ ㅜ ▁ ⅇ ㅣ ㅆ ⅇ ㅡ ㄹ ㄲ ㅏ ⅇ ㅛ ?|2.4
1/1_0025.wav|색깔을 바꾸는 게 나을 거 같아.|ㅅ ㅐ ㄱ ㄲ ㅏ ㄹ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄲ ㅜ ㄴ ㅡ ㄴ ▁ ㄱ ㅔ ▁ ㄴ ㅏ ⅇ ㅡ ㄹ ▁ ㄱ ㅓ ▁ ㄱ ㅏ ㅌ ⅇ ㅏ .|2.3
1/1_0026.wav|소영이 좀 바꿔 주세요.|ㅅ ㅗ ⅇ ㅕ ㅇ ⅇ ㅣ ▁ ㅈ ㅗ ㅁ ▁ ㅂ ㅏ ㄲ ㅝ ▁ ㅈ ㅜ ㅅ ㅔ ⅇ ㅛ .|1.8
1/1_0027.wav|눈이 얼음으로 바뀌었어.|ㄴ ㅜ ㄴ ⅇ ㅣ ▁ ⅇ ㅓ ㄹ ⅇ ㅡ ㅁ ⅇ ㅡ ㄹ ㅗ ▁ ㅂ ㅏ ㄲ ㅟ ⅇ ㅓ ㅆ ⅇ ㅓ .|2.1
1/1_0028.wav|핸드폰이 네 거랑 바뀐 거 같아.|ㅎ ㅐ ㄴ ㄷ ㅡ ㅍ ㅗ ㄴ ⅇ ㅣ ▁ ㄴ ㅔ ▁ ㄱ ㅓ ㄹ ㅏ ㅇ ▁ ㅂ ㅏ ㄲ ㅟ ㄴ ▁ ㄱ ㅓ ▁ ㄱ ㅏ ㅌ ⅇ ㅏ .|2.6
1/1_0029.wav|그 차는 들판에 버려진 채 발견됐다.|ㄱ ㅡ ▁ ㅊ ㅏ ㄴ ㅡ ㄴ ▁ ㄷ ㅡ ㄹ ㅍ ㅏ ㄴ ⅇ ㅔ ▁ ㅂ ㅓ ㄹ ㅕ ㅈ ㅣ ㄴ ▁ ㅊ ㅐ ▁ ㅂ ㅏ ㄹ ㄱ ㅕ ㄴ ㄷ ㅙ ㅆ ㄷ ㅏ .|3.4
1/1_0030.wav|이번 달 초에 상어떼가 해안가에서 발견됐다.|ⅇ ㅣ ㅂ ㅓ ㄴ ▁ ㄷ ㅏ ㄹ ▁ ㅊ ㅗ ⅇ ㅔ ▁ ㅅ ㅏ ㅇ ⅇ ㅓ ㄸ ㅔ ㄱ ㅏ ▁ ㅎ ㅐ ⅇ ㅏ ㄴ ㄱ ㅏ ⅇ ㅔ ㅅ ㅓ ▁ ㅂ ㅏ ㄹ ㄱ ㅕ ㄴ ㄷ ㅙ ㅆ ㄷ ㅏ .|4.1
1/1_0031.wav|오타를 발견하시는 분께 사례하겠습니다.|ⅇ ㅗ ㅌ ㅏ ㄹ ㅡ ㄹ ▁ ㅂ ㅏ ㄹ ㄱ ㅕ ㄴ ㅎ ㅏ ㅅ ㅣ ㄴ ㅡ ㄴ ▁ ㅂ ㅜ ㄴ ㄲ ㅔ ▁ ㅅ ㅏ ㄹ ㅖ ㅎ ㅏ ㄱ ㅔ ㅆ ㅅ ㅡ ㅂ ㄴ ㅣ ㄷ ㅏ .|3.3
1/1_0032.wav|결국 그의 개가 그의 시신을 발견했다.|ㄱ ㅕ ㄹ ㄱ ㅜ ㄱ ▁ ㄱ ㅡ ⅇ ㅢ ▁ ㄱ ㅐ ㄱ ㅏ ▁ ㄱ ㅡ ⅇ ㅢ ▁ ㅅ ㅣ ㅅ ㅣ ㄴ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄹ ㄱ ㅕ ㄴ ㅎ ㅐ ㅆ ㄷ ㅏ .|3.6
1/1_0033.wav|정신분석학은 이십 세기에 급격히 발전했다.|ㅈ ㅓ ㅇ ㅅ ㅣ ㄴ ㅂ ㅜ ㄴ ㅅ ㅓ ㄱ ㅎ ㅏ ㄱ ⅇ ㅡ ㄴ ▁ ⅇ ㅣ ㅅ ㅣ ㅂ ▁ ㅅ ㅔ ㄱ ㅣ ⅇ ㅔ ▁ ㄱ ㅡ ㅂ ㄱ ㅕ ㄱ ㅎ ㅣ ▁ ㅂ ㅏ ㄹ ㅈ ㅓ ㄴ ㅎ ㅐ ㅆ ㄷ ㅏ .|4.3
1/1_0034.wav|한국어 실력이 날이 갈수록 발전하는 것을 보니 기쁩니다.|ㅎ ㅏ ㄴ ㄱ ㅜ ㄱ ⅇ ㅓ ▁ ㅅ ㅣ ㄹ ㄹ ㅕ ㄱ ⅇ ㅣ ▁ ㄴ ㅏ ㄹ ⅇ ㅣ ▁ ㄱ ㅏ ㄹ ㅅ ㅜ ㄹ ㅗ ㄱ ▁ ㅂ ㅏ ㄹ ㅈ ㅓ ㄴ ㅎ ㅏ ㄴ ㅡ ㄴ ▁ ㄱ ㅓ ㅅ ⅇ ㅡ ㄹ ▁ ㅂ ㅗ ㄴ ㅣ ▁ ㄱ ㅣ ㅃ ㅡ ㅂ ㄴ ㅣ ㄷ ㅏ .|4.7
1/1_0035.wav|죄송하지만 제 이름을 밝힐 수는 없어요.|ㅈ ㅚ ㅅ ㅗ ㅇ ㅎ ㅏ ㅈ ㅣ ㅁ ㅏ ㄴ ▁ ㅈ ㅔ ▁ ⅇ ㅣ ㄹ ㅡ ㅁ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄺ ㅎ ㅣ ㄹ ▁ ㅅ ㅜ ㄴ ㅡ ㄴ ▁ ⅇ ㅓ ㅄ ⅇ ㅓ ⅇ ㅛ .|3.4
1/1_0036.wav|정전이 되어 촛불을 밝혔다.|ㅈ ㅓ ㅇ ㅈ ㅓ ㄴ ⅇ ㅣ ▁ ㄷ ㅚ ⅇ ㅓ ▁ ㅊ ㅗ ㅅ ㅂ ㅜ ㄹ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄺ ㅎ ㅕ ㅆ ㄷ ㅏ .|2.9
1/1_0037.wav|모두가 시험에 통과했음을 발표하게 되어 기쁘게 생각합니다.|ㅁ ㅗ ㄷ ㅜ ㄱ ㅏ ▁ ㅅ ㅣ ㅎ ㅓ ㅁ ⅇ ㅔ ▁ ㅌ ㅗ ㅇ ㄱ ㅘ ㅎ ㅐ ㅆ ⅇ ㅡ ㅁ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄹ ㅍ ㅛ ㅎ ㅏ ㄱ ㅔ ▁ ㄷ ㅚ ⅇ ㅓ ▁ ㄱ ㅣ ㅃ ㅡ ㄱ ㅔ ▁ ㅅ ㅐ ㅇ ㄱ ㅏ ㄱ ㅎ ㅏ ㅂ ㄴ ㅣ ㄷ ㅏ .|4.7
1/1_0038.wav|그 밴드는 첫 음반을 발표한 직후에 해체했다.|ㄱ ㅡ ▁ ㅂ ㅐ ㄴ ㄷ ㅡ ㄴ ㅡ ㄴ ▁ ㅊ ㅓ ㅅ ▁ ⅇ ㅡ ㅁ ㅂ ㅏ ㄴ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄹ ㅍ ㅛ ㅎ ㅏ ㄴ ▁ ㅈ ㅣ ㄱ ㅎ ㅜ ⅇ ㅔ ▁ ㅎ ㅐ ㅊ ㅔ ㅎ ㅐ ㅆ ㄷ ㅏ .|4.3
1/1_0039.wav|화재가 발생하지 않도록 조심해라.|ㅎ ㅘ ㅈ ㅐ ㄱ ㅏ ▁ ㅂ ㅏ ㄹ ㅅ ㅐ ㅇ ㅎ ㅏ ㅈ ㅣ ▁ ⅇ ㅏ ㄶ ㄷ ㅗ ㄹ ㅗ ㄱ ▁ ㅈ ㅗ ㅅ ㅣ ㅁ ㅎ ㅐ ㄹ ㅏ .|2.7
1/1_0040.wav|어제 일본에서 태풍이 발생했다.|ⅇ ㅓ ㅈ ㅔ ▁ ⅇ ㅣ ㄹ ㅂ ㅗ ㄴ ⅇ ㅔ ㅅ ㅓ ▁ ㅌ ㅐ ㅍ ㅜ ㅇ ⅇ ㅣ ▁ ㅂ ㅏ ㄹ ㅅ ㅐ ㅇ ㅎ ㅐ ㅆ ㄷ ㅏ .|3.1
1/1_0041.wav|돌고래는 지능이 발달했다.|ㄷ ㅗ ㄹ ㄱ ㅗ ㄹ ㅐ ㄴ ㅡ ㄴ ▁ ㅈ ㅣ ㄴ ㅡ ㅇ ⅇ ㅣ ▁ ㅂ ㅏ ㄹ ㄷ ㅏ ㄹ ㅎ ㅐ ㅆ ㄷ ㅏ .|2.6
1/1_0042.wav|이 지역에는 농업이 발달했어요.|ⅇ ㅣ ▁ ㅈ ㅣ ⅇ ㅕ ㄱ ⅇ ㅔ ㄴ ㅡ ㄴ ▁ ㄴ ㅗ ㅇ ⅇ ㅓ ㅂ ⅇ ㅣ ▁ ㅂ ㅏ ㄹ ㄷ ㅏ ㄹ ㅎ ㅐ ㅆ ⅇ ㅓ ⅇ ㅛ .|3.0
1/1_0043.wav|그녀는 내 제안에 반대했다.|ㄱ ㅡ ㄴ ㅕ ㄴ ㅡ ㄴ ▁ ㄴ ㅐ ▁ ㅈ ㅔ ⅇ ㅏ ㄴ ⅇ ㅔ ▁ ㅂ ㅏ ㄴ ㄷ ㅐ ㅎ ㅐ ㅆ ㄷ ㅏ .|2.9
1/1_0044.wav|저는 무력 사용을 반대합니다.|ㅈ ㅓ ㄴ ㅡ ㄴ ▁ ㅁ ㅜ ㄹ ㅕ ㄱ ▁ ㅅ ㅏ ⅇ ㅛ ㅇ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄴ ㄷ ㅐ ㅎ ㅏ ㅂ ㄴ ㅣ ㄷ ㅏ .|2.6
1/1_0045.wav|밤늦게 남의 집을 방문하는 것은 실례다.|ㅂ ㅏ ㅁ ㄴ ㅡ ㅈ ㄱ ㅔ ▁ ㄴ ㅏ ㅁ ⅇ ㅢ ▁ ㅈ ㅣ ㅂ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㅇ ㅁ ㅜ ㄴ ㅎ ㅏ ㄴ ㅡ ㄴ ▁ ㄱ ㅓ ㅅ ⅇ ㅡ ㄴ ▁ ㅅ ㅣ ㄹ ㄹ ㅖ ㄷ ㅏ .|3.6
1/1_0046.wav|저희 회사에 방문해 주셔서 감사드립니다.|ㅈ ㅓ ㅎ ㅢ ▁ ㅎ ㅚ ㅅ ㅏ ⅇ ㅔ ▁ ㅂ ㅏ ㅇ ㅁ ㅜ ㄴ ㅎ ㅐ ▁ ㅈ ㅜ ㅅ ㅕ ㅅ ㅓ ▁ ㄱ ㅏ ㅁ ㅅ ㅏ ㄷ ㅡ ㄹ ㅣ ㅂ ㄴ ㅣ ㄷ ㅏ .|3.5
1/1_0047.wav|너는 브레이크를 너무 세게 밟아.|ㄴ ㅓ ㄴ ㅡ ㄴ ▁ ㅂ ㅡ ㄹ ㅔ ⅇ ㅣ ㅋ ㅡ ㄹ ㅡ ㄹ ▁ ㄴ ㅓ ㅁ ㅜ ▁ ㅅ ㅔ ㄱ ㅔ ▁ ㅂ ㅏ ㄼ ⅇ ㅏ .|3.1
1/1_0048.wav|어떤 남자가 지하철에서 내 발을 밟고 모른 척했다.|ⅇ ㅓ ㄸ ㅓ ㄴ ▁ ㄴ ㅏ ㅁ ㅈ ㅏ ㄱ ㅏ ▁ ㅈ ㅣ ㅎ ㅏ ㅊ ㅓ ㄹ ⅇ ㅔ ㅅ ㅓ ▁ ㄴ ㅐ ▁ ㅂ ㅏ ㄹ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄼ ㄱ ㅗ ▁ ㅁ ㅗ ㄹ ㅡ ㄴ ▁ ㅊ ㅓ ㄱ ㅎ ㅐ ㅆ ㄷ ㅏ .|4.7
1/1_0049.wav|그녀는 호기심으로 가득찬 눈으로 나를 바라보았다.|ㄱ ㅡ ㄴ ㅕ ㄴ ㅡ ㄴ ▁ ㅎ ㅗ ㄱ ㅣ ㅅ ㅣ ㅁ ⅇ ㅡ ㄹ ㅗ ▁ ㄱ ㅏ ㄷ ㅡ ㄱ ㅊ ㅏ ㄴ ▁ ㄴ ㅜ ㄴ ⅇ ㅡ ㄹ ㅗ ▁ ㄴ ㅏ ㄹ ㅡ ㄹ ▁ ㅂ ㅏ ㄹ ㅏ ㅂ ㅗ ⅇ ㅏ ㅆ ㄷ ㅏ .|4.5
1/1_0050.wav|이 문제는 제 삼 자의 시각에서 바라볼 필요가 있어.|ⅇ ㅣ ▁ ㅁ ㅜ ㄴ ㅈ ㅔ ㄴ ㅡ ㄴ ▁ ㅈ ㅔ ▁ ㅅ ㅏ ㅁ ▁ ㅈ ㅏ ⅇ ㅢ ▁ ㅅ ㅣ ㄱ ㅏ ㄱ ⅇ ㅔ ㅅ ㅓ ▁ ㅂ ㅏ ㄹ ㅏ ㅂ ㅗ ㄹ ▁ ㅍ ㅣ ㄹ ⅇ ㅛ ㄱ ㅏ ▁ ⅇ ㅣ ㅆ ⅇ ㅓ .|4.4
1/1_0051.wav|저한테 너무 많은 걸 바라지 마세요.|ㅈ ㅓ ㅎ ㅏ ㄴ ㅌ ㅔ ▁ ㄴ ㅓ ㅁ ㅜ ▁ ㅁ ㅏ ㄶ ⅇ ㅡ ㄴ ▁ ㄱ ㅓ ㄹ ▁ ㅂ ㅏ ㄹ ㅏ ㅈ ㅣ ▁ ㅁ ㅏ ㅅ ㅔ ⅇ ㅛ .|2.9
1/1_0052.wav|빨리 나으시길 바랍니다.|ㅃ ㅏ ㄹ ㄹ ㅣ ▁ ㄴ ㅏ ⅇ ㅡ ㅅ ㅣ ㄱ ㅣ ㄹ ▁ ㅂ ㅏ ㄹ ㅏ ㅂ ㄴ ㅣ ㄷ ㅏ .|2.1
1/1_0053.wav|입술에 침이나 바르고 말해.|ⅇ ㅣ ㅂ ㅅ ㅜ ㄹ ⅇ ㅔ ▁ ㅊ ㅣ ㅁ ⅇ ㅣ ㄴ ㅏ ▁ ㅂ ㅏ ㄹ ㅡ ㄱ ㅗ ▁ ㅁ ㅏ ㄹ ㅎ ㅐ .|2.3
1/1_0054.wav|선크림을 발랐어야지.|ㅅ ㅓ ㄴ ㅋ ㅡ ㄹ ㅣ ㅁ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄹ ㄹ ㅏ ㅆ ⅇ ㅓ ⅇ ㅑ ㅈ ㅣ .|2.2
1/1_0055.wav|나는 생일 선물로 책을 받았다.|ㄴ ㅏ ㄴ ㅡ ㄴ ▁ ㅅ ㅐ ㅇ ⅇ ㅣ ㄹ ▁ ㅅ ㅓ ㄴ ㅁ ㅜ ㄹ ㄹ ㅗ ▁ ㅊ ㅐ ㄱ ⅇ ㅡ ㄹ ▁ ㅂ ㅏ ㄷ ⅇ ㅏ ㅆ ㄷ ㅏ .|3.0
1/1_0056.wav|신용 카드를 받나요?|ㅅ ㅣ ㄴ ⅇ ㅛ ㅇ ▁ ㅋ ㅏ ㄷ ㅡ ㄹ ㅡ ㄹ ▁ ㅂ ㅏ ㄷ ㄴ ㅏ ⅇ ㅛ ?|1.7
1/1_0057.wav|스트레스 받는 일 있어?|ㅅ ㅡ ㅌ ㅡ ㄹ ㅔ ㅅ ㅡ ▁ ㅂ ㅏ ㄷ ㄴ ㅡ ㄴ ▁ ⅇ ㅣ ㄹ ▁ ⅇ ㅣ ㅆ ⅇ ㅓ ?|1.6
1/1_0058.wav|어떻게 그렇게 돈을 버셨어요?|ⅇ ㅓ ㄸ ㅓ ㅎ ㄱ ㅔ ▁ ㄱ ㅡ ㄹ ㅓ ㅎ ㄱ ㅔ ▁ ㄷ ㅗ ㄴ ⅇ ㅡ ㄹ ▁ ㅂ ㅓ ㅅ ㅕ ㅆ ⅇ ㅓ ⅇ ㅛ ?|2.6
1/1_0059.wav|한 달에 삼백만 원을 법니다.|ㅎ ㅏ ㄴ ▁ ㄷ ㅏ ㄹ ⅇ ㅔ ▁ ㅅ ㅏ ㅁ ㅂ ㅐ ㄱ ㅁ ㅏ ㄴ ▁ ⅇ ㅝ ㄴ ⅇ ㅡ ㄹ ▁ ㅂ ㅓ ㅂ ㄴ ㅣ ㄷ ㅏ .|2.2
1/1_0060.wav|입을 벌려 보세요.|ⅇ ㅣ ㅂ ⅇ ㅡ ㄹ ▁ ㅂ ㅓ ㄹ ㄹ ㅕ ▁ ㅂ ㅗ ㅅ ㅔ ⅇ ㅛ .|1.4
1/1_0061.wav|지하철에서 다리를 벌리고 앉지 마라.|ㅈ ㅣ ㅎ ㅏ ㅊ ㅓ ㄹ ⅇ ㅔ ㅅ ㅓ ▁ ㄷ ㅏ ㄹ ㅣ ㄹ ㅡ ㄹ ▁ ㅂ ㅓ ㄹ ㄹ ㅣ ㄱ ㅗ ▁ ⅇ ㅏ ㄵ ㅈ ㅣ ▁ ㅁ ㅏ ㄹ ㅏ .|3.4
1/1_0062.wav|벽 사이에 벌어진 틈이 있어.|ㅂ ㅕ ㄱ ▁ ㅅ ㅏ ⅇ ㅣ ⅇ ㅔ ▁ ㅂ ㅓ ㄹ ⅇ ㅓ ㅈ ㅣ ㄴ ▁ ㅌ ㅡ ㅁ ⅇ ㅣ ▁ ⅇ ㅣ ㅆ ⅇ ㅓ .|2.5
